,OrganisationID,OrganisationName,Latitude,Longitude,City,County,Postcode,Address1,ParentName,OrganisationType,Sector
593,43046,Pontefract Hospital,53.69047927856445,-1.3081310987472534,Pontefract,West Yorkshire,WF8 1PL,Friarwood Lane,Mid Yorkshire Hospitals NHS Trust,Hospital,NHS Sector
594,43048,Pinderfields Hospital,53.692420959472656,-1.4885402917861938,Wakefield,West Yorkshire,WF1 4DG,Pinderfields Hospital,Mid Yorkshire Hospitals NHS Trust,Hospital,NHS Sector
595,43050,Dewsbury and District Hospital,53.70225524902344,-1.6518619060516355,Dewsbury,West Yorkshire,WF13 4HS,,Mid Yorkshire Hospitals NHS Trust,Hospital,NHS Sector
596,43057,Fieldhead Hospital,53.69734191894531,-1.4940391778945925,Wakefield,West Yorkshire,WF1 3SP,Fieldhead Hospital,South West Yorkshire Partnership NHS Foundation Trust,Hospital,NHS Sector
597,43065,Kendray Hospital,53.54695510864258,-1.4546022415161133,Barnsley,South Yorkshire,S70 3RD,Kendray Hospital,South West Yorkshire Partnership NHS Foundation Trust,Hospital,NHS Sector
598,43073,Royal Sussex County Hospital,50.8194694519043,-0.1181624829769134,Brighton,East Sussex,BN2 5BE,Eastern Road,Brighton and Sussex University Hospitals NHS Trust,Hospital,NHS Sector
599,43074,Brighton General Hospital,50.83045959472656,-0.1154626011848449,Brighton,East Sussex,BN2 3EW,Elm Grove,Brighton and Sussex University Hospitals NHS Trust,Hospital,NHS Sector
600,43075,Royal Alexandra Children's Hospital,50.8194694519043,-0.1181624829769134,Brighton,East Sussex,BN2 5BE,Eastern Road,Brighton and Sussex University Hospitals NHS Trust,Hospital,NHS Sector
601,43076,Sussex Eye Hospital,50.81879425048828,-0.1176217049360275,Brighton,East Sussex,BN2 5BF,Eastern Road,Brighton and Sussex University Hospitals NHS Trust,Hospital,NHS Sector
602,43077,Princess Royal Hospital,50.99109649658203,-0.0902679935097694,Haywards Heath,West Sussex,RH16 4EX,Lewes Road,Brighton and Sussex University Hospitals NHS Trust,Hospital,NHS Sector
603,43107,Sandwell District General Hospital,52.52807998657226,-1.9888573884963987,West Bromwich,West Midlands,B71 4HJ,Lyndon,Sandwell and West Birmingham Hospitals NHS Trust,Hospital,NHS Sector
604,43108,City Hospital,52.48863220214844,-1.9324921369552608,Birmingham,West Midlands,B18 7QH,Dudley Road,Sandwell and West Birmingham Hospitals NHS Trust,Hospital,NHS Sector
605,43110,Rowley Regis Hospital,52.4807014465332,-2.052065849304199,Rowley Regis,West Midlands,B65 8DA,Moor Lane,Sandwell and West Birmingham Hospitals NHS Trust,Hospital,NHS Sector
606,43136,Blackpool Victoria Hospital,53.82060623168945,-3.0158531665802,Blackpool,Lancashire,FY3 8NR,Whinney Heys Road,Blackpool Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
607,43141,Clifton Hospital,53.74435043334961,-3.007234573364258,Lytham St. Annes,Lancashire,FY8 1PB,Pershore Road,Blackpool Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
608,43162,Lancashire Bowel Cancer Screening Programme - Fleetwood Hospital,53.92620086669922,-3.009324550628662,Fleetwood,Lancashire,FY7 6BE,,Blackpool Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
609,43182,Chorley and South Ribble Hospital,53.66609191894531,-2.636446475982666,Chorley,Lancashire,PR7 1PP,Chorley and South Ribble Hospital,Lancashire Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
610,43183,Royal Preston Hospital,53.79151153564453,-2.70682954788208,Preston,Lancashire,PR2 9HT,Sharoe Green Lane North,Lancashire Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
611,43192,Bishop Auckland Hospital,54.65584945678711,-1.6785317659378052,Bishop Auckland,County Durham,DL14 6AD,Cockton Hill Road,County Durham and Darlington NHS Foundation Trust,Hospital,NHS Sector
612,43195,Chester Le Street Hospital,54.85093688964844,-1.575047731399536,Chester Le Street,County Durham,DH3 3AT,Front Street,County Durham and Darlington NHS Foundation Trust,Hospital,NHS Sector
613,43198,University Hospital Of North Durham,54.78850173950195,-1.5938187837600708,Durham,County Durham,DH1 5TW,North Road,County Durham and Darlington NHS Foundation Trust,Hospital,NHS Sector
614,43200,Shotley Bridge Hospital,54.86908340454102,-1.842782616615296,Consett,County Durham,DH8 0NB,Shotley Bridge Hospital,County Durham and Darlington NHS Foundation Trust,Hospital,NHS Sector
615,43202,Darlington Memorial Hospital,54.53037643432617,-1.5637173652648926,Darlington,County Durham,DL3 6HX,Hollyhurst Road,County Durham and Darlington NHS Foundation Trust,Hospital,NHS Sector
616,43208,Stoke Mandeville Hospital,51.79797744750977,-0.8019975423812866,Buckinghamshire,,HP21 8AL,,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
617,43209,Wycombe Hospital,51.626441955566406,-0.7534134984016418,High Wycombe,Buckinghamshire,HP11 2TT,Wycombe Hospital,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
618,43210,Amersham Hospital,51.66300201416016,-0.6214150786399841,Amersham,Buckinghamshire,HP7 0JD,Amersham Hospital,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
619,43211,Buckingham Community Hospital,52.00158309936523,-0.9856680035591124,Buckingham,,MK18 1NU,,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
620,43212,Thame Community Hospital,51.74531555175781,-0.9699937105178832,Thame,,OX9 3JT,,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
621,43213,Chalfonts and Gerrards Cross Hospital,51.6074104309082,-0.5617969036102295,Chalfont St Peter,,SL9 9DR,,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
622,43214,Marlow Community Hospital,51.57357025146485,-0.7704159021377563,Marlow,,SL7 1DJ,,Buckinghamshire Healthcare NHS Trust,Hospital,NHS Sector
623,43223,Burnley General Hospital,53.81042861938477,-2.2278640270233154,Burnley,,BB10 2PQ,Burnley General Hospital,East Lancashire Hospitals NHS Trust,Hospital,NHS Sector
624,43224,Royal Blackburn Hospital,53.73556518554688,-2.4627013206481934,Blackburn,Lancashire,BB2 3HH,Haslingden Road,East Lancashire Hospitals NHS Trust,Hospital,NHS Sector
625,43226,Pendle Community Hospital,53.83680725097656,-2.213328123092652,Nelson,Lancashire,BB9 9SZ,Leeds Road,East Lancashire Hospitals NHS Trust,Hospital,NHS Sector
626,43227,Accrington Victoria Hospital,53.75958633422852,-2.36690640449524,Accrington,Lancashire,BB5 6AS,Accrington Victoria Community Hospital,East Lancashire Hospitals NHS Trust,Hospital,NHS Sector
627,43228,Clitheroe Community Hospital,53.88528823852539,-2.3659987449646,,,BB7 4JX,,East Lancashire Hospitals NHS Trust,Hospital,NHS Sector
628,43293,Ardenleigh,52.5174560546875,-1.8346412181854248,Birmingham,West Midlands,B24 9SA,385 Kingsbury Road,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
629,43294,Ashcroft,52.49386215209961,-1.932395815849304,Birmingham,West Midlands,B18 5SD,Ashcroft Complex Care Unit,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
630,43299,David Bromley House,52.37980270385742,-1.7447479963302612,Solihull,,B93 0QA,1 Woodside Crescent,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
631,43300,Endeavour Court,52.52388381958008,-1.857314825057984,Birmingham,West Midlands,B23 6DJ,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
632,43302,Grove Avenue,52.44133377075195,-1.8836789131164555,Birmingham,,B13 9RY,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
633,43304,Hertford House,52.43833923339844,-1.808046698570252,Solihull,West Midlands,B92 7JQ,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
634,43306,Hillis Lodge,52.40392684936523,-1.9936208724975584,Birmingham,,B31 5HE,Hollymoor Way,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
635,43319,Mary Seacole House,52.49386215209961,-1.932395815849304,Birmingham,West Midlands,B18 5SD,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
636,43322,Reaside Clinic,52.40018844604492,-2.008318901062012,Birmingham,West Midlands,B45 9BE,Birmingham Great Park,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
637,43323,Reservoir Court,52.52388381958008,-1.857314825057984,Birmingham,West Midlands,B23 6DJ,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
638,43327,Dan Mooney House,52.37980270385742,-1.7447479963302612,Solihull,,B93 0QA,1 Woodside Crescent,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
639,43332,Zinnia Centre,52.44896697998047,-1.8674589395523071,Birmingham,West Midlands,B11 4HL,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
640,43333,Barberry ,52.44923400878906,-1.9423142671585083,Birmingham,,B15 2FG,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
641,43334,Oleaster,52.44791793823242,-1.940764307975769,Birmingham,West Midlands,B15 2SY,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
642,43335,Juniper Centre,52.44592666625977,-1.892876982688904,Birmingham,,B13 8JL,,Birmingham and Solihull Mental Health NHS Foundation Trust,Hospital,NHS Sector
643,43337,Prestwich Hospital,53.53675079345703,-2.2914507389068604,Manchester,Greater Manchester,M25 3BL,Bury New Road,Greater Manchester Mental Health NHS Foundation Trust,Hospital,NHS Sector
644,43348,Royal Shrewsbury Hospital,52.70926284790039,-2.793676376342773,Shrewsbury,Shropshire,SY3 8XQ,,Shrewsbury and Telford Hospital NHS Trust,Hospital,NHS Sector
645,43349,Princess Royal Hospital ,52.71211242675781,-2.5114762783050537,Telford,Shropshire,TF1 6TF,Apley Castle,Shrewsbury and Telford Hospital NHS Trust,Hospital,NHS Sector
646,43381,Farnham Road Hospital,51.23509216308594,-0.5844505429267883,Guildford,Surrey,GU2 7LX,Farnham Road,Surrey and Borders Partnership NHS Foundation Trust,Hospital,NHS Sector
647,43566,St Martin's Hospital,51.27685546875,1.1061855554580688,Canterbury,Kent,CT1 1TD,,Kent and Medway NHS and Social Care Partnership Trust,Hospital,NHS Sector
648,43621,Littlebrook Hospital,51.44635772705078,0.2416354417800903,Dartford,Kent,DA2 6PB,Bow Arrow Lane,Kent and Medway NHS and Social Care Partnership Trust,Hospital,NHS Sector
649,43627,Priority House,51.27366256713867,0.4839882254600525,Maidstone,Kent,ME16 9QQ,Hermitage Lane,Kent and Medway NHS and Social Care Partnership Trust,Hospital,NHS Sector
650,43654,Colman Hospital,52.62220001220703,1.2636637687683103,Norwich,,NR2 2PJ,,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
651,43655,Norwich Community Hospital,52.63391876220703,1.2624820470809937,Norwich,,NR2 3TU,,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
652,43656,Dereham Hospital,52.69001388549805,0.9457185864448548,Dereham,Norfolk,NR19 2EX,,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
653,43657,North Walsham Hospital,52.8139762878418,1.387597918510437,North Walsham,Norfolk,NR28 9AP,North Walsham and District War Memorial Hospital,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
654,43659,Kelling Hospital,52.91447448730469,1.1160567998886108,Holt,Norfolk,NR25 6QA,,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
655,43660,Swaffham Community Hospital,52.6510124206543,0.6922175288200378,Swaffham,Norfolk,PE37 7HL,,Norfolk Community Health and Care NHS Trust,Hospital,NHS Sector
656,43666,Skegness and District General Hospital,53.14517974853516,0.3322723507881165,Skegness,Lincolnshire,PE25 2BS,,Lincolnshire Community Health Services NHS Trust,Hospital,NHS Sector
657,43667,Johnson Community Hospital,52.80146789550781,-0.1508747190237045,Spalding,Lincolnshire,PE11 3DT,,Lincolnshire Community Health Services NHS Trust,Hospital,NHS Sector
658,43668,John Coupland Hospital,53.41184616088867,-0.7847763895988464,Gainsborough,Lincolnshire,DN21 2TJ,,Lincolnshire Community Health Services NHS Trust,Hospital,NHS Sector
659,43669,County Hospital Louth,53.37100982666016,-0.0085670743137598,Louth,Lincolnshire,LN11 0EU,,Lincolnshire Community Health Services NHS Trust,Hospital,NHS Sector
660,43674,Whitworth Hospital,53.15092849731445,-1.5752007961273191,Matlock,Derbyshire,DE4 2JD,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
661,43675,Walton Hospital,53.22159194946289,-1.442568302154541,Chesterfield,Derbyshire,S40 3HW,Walton Hospital,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
662,43676,Babington Hospital,53.01894760131836,-1.485832691192627,Derby,Derbyshire,DE56 1WH,Babington Hospital,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
663,43678,Ripley Hospital,53.0469856262207,-1.4123921394348145,Ripley,Derbyshire,DE5 3HE,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
664,43679,Newholme Hospital,53.21879577636719,-1.6723252534866333,Bakewell,Derbyshire,DE45 1AD,(Head Office),Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
665,43680,Clay Cross Hospital,53.16793441772461,-1.4072117805480957,Chesterfield,Derbyshire,S45 9NZ,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
666,43681,Bolsover Hospital,53.23152923583984,-1.2825016975402832,Chesterfield,Derbyshire,S44 6DH,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
667,43682,Cavendish Hospital,53.26244735717773,-1.921240329742432,Buxton,Derbyshire,SK17 6TE,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
668,43683,Ilkeston Community Hospital,52.98809432983398,-1.320802927017212,Ilkeston,Derbyshire,DE7 8LN,,Derbyshire Community Health Services NHS Foundation Trust,Hospital,NHS Sector
669,43750,St Michael's Hospital,52.288841247558594,-1.5943973064422607,Warwick,Warwickshire,CV34 5QW,,Coventry and Warwickshire Partnership NHS Trust,Hospital,NHS Sector
670,43764,Brooklands Hospital,52.4712028503418,-1.74408757686615,Birmingham,West Midlands,B37 7HL,Coleshill Road,Coventry and Warwickshire Partnership NHS Trust,Hospital,NHS Sector
671,43800,St Mary's Hospital (HQ),51.51697158813477,-0.1735550612211227,London,,W2 1NY,Praed Street,Imperial College Healthcare NHS Trust,Hospital,NHS Sector
672,43801,Charing Cross Hospital,51.48704528808594,-0.2199209779500961,London,,W6 8RF,,Imperial College Healthcare NHS Trust,Hospital,NHS Sector
673,43802,Hammersmith Hospital,51.5174217224121,-0.2347068190574646,London,,W12 0HS,Du Cane Road,Imperial College Healthcare NHS Trust,Hospital,NHS Sector
674,43803,Queen Charlotte's & Chelsea Hospital,51.5174217224121,-0.2347068190574646,London,,W12 0HS,Du Cane Road,Imperial College Healthcare NHS Trust,Hospital,NHS Sector
675,43804,Western Eye Hospital,51.52070236206055,-0.1633156388998031,London,,NW1 5QH,153-173 Marylebone Road,Imperial College Healthcare NHS Trust,Hospital,NHS Sector
676,43868,Southlands Hospital,50.84075927734375,-0.2561325132846832,Shoreham-By-Sea,West Sussex,BN43 6TQ,Upper Shoreham Road,Western Sussex Hospitals NHS Foundation Trust,Hospital,NHS Sector
677,43869,St Richard's Hospital,50.84355545043945,-0.7680127620697021,Chichester,West Sussex,PO19 6SE,Spitalfield Lane,Western Sussex Hospitals NHS Foundation Trust,Hospital,NHS Sector
678,43870,Worthing Hospital,50.81669235229492,-0.3634150624275208,Worthing,West Sussex,BN11 2DH,Lyndhurst Road,Western Sussex Hospitals NHS Foundation Trust,Hospital,NHS Sector
679,43873,Brookfields Hospital,52.19712448120117,0.1508167535066604,Cambridge,Cambridgeshire,CB1 3DF,,Cambridgeshire Community Services NHS Trust,Hospital,NHS Sector
680,43886,Birmingham Dental Hospital and School of Dentistry,52.45087051391602,-1.914299845695496,Birmingham (SatNav B5 7SA),,B5 7EG,,Birmingham Community Healthcare NHS Foundation Trust,Hospital,NHS Sector
681,43888,Moseley Hall Hospital,52.44592666625977,-1.892876982688904,Birmingham,,B13 8JL,,Birmingham Community Healthcare NHS Foundation Trust,Hospital,NHS Sector
682,43889,West Heath Hospital,52.39820861816406,-1.9537638425827024,Birmingham,West Midlands,B38 8HR,West Heath Hospital,Birmingham Community Healthcare NHS Foundation Trust,Hospital,NHS Sector
683,43926,Faversham Cottage Hospital,51.3145523071289,0.8878364562988282,Faversham,Kent,ME13 8PS,Stone Street,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
684,43939,Queen Victoria Memorial Hospital,51.36788177490234,1.1428948640823364,Herne Bay,Kent,CT6 6EB,King Edward Avenue,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
685,43943,Sheppey Community Hospital,51.41540908813477,0.7930755615234375,Sheerness,Kent,ME12 3LT,Plover Road,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
686,43944,Sittingbourne Memorial Hospital,51.33459854125977,0.7365569472312926,Sittingbourne,Kent,ME10 4DT,Bell Road,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
687,43952,"Victoria Hospital, Deal",51.21939086914063,1.3894963264465332,Deal,Kent,CT14 9UA,Victoria Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
688,43956,Whitstable and Tankerton Hospital,51.36136245727539,1.0500668287277222,Whitstable,Kent,CT5 2HN,Whitstable and Tankerton Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
689,43962,"Royal Victoria Hospital, Folkestone",51.08599472045898,1.171908617019653,Folkestone,Kent,CT19 5BN,Royal Victoria Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
690,43966,Edenbridge War Memorial Hospital,51.19034957885742,0.066651664674282,Edenbridge,Kent,TN8 5DA,Edenbridge and District War Memorial Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
691,43967,Hawkhurst Hospital,51.04884338378906,0.4890314340591431,Cranbrook,Kent,TN18 4PU,Hawkhurst Community Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
692,43969,Sevenoaks Hospital,51.28826522827149,0.1947443038225174,Sevenoaks,Kent,TN13 3PG,Sevenoaks Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
693,43970,Tonbridge Cottage Hospital,51.17807006835938,0.2734793722629547,Tonbridge,Kent,TN11 0NE,Tonbridge Cottage Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
694,43971,Gravesham Community Hospital,51.44318389892578,0.3656586408615112,Gravesend,Kent,DA11 0DG,Gravesham Community Hospital,Kent Community Health NHS Foundation Trust,Hospital,NHS Sector
695,44072,Lynfield Mount Hospital,53.80973052978516,-1.805339217185974,Bradford,West Yorkshire,BD9 6DP,Heights Lane,Bradford District NHS Foundation Trust,Hospital,NHS Sector
696,44186,Edward Street Hospital,52.51922607421875,-1.9987335205078125,West Bromwich,,B70 8NL,Edward Street,Black Country Healthcare NHS Foundation Trust,Hospital,NHS Sector
697,44188,Heath Lane Hospital,52.53797912597656,-1.99198055267334,West Bromwich,West Midlands,B71 2BG,Heath Lane,Black Country Healthcare NHS Foundation Trust,Hospital,NHS Sector
698,44189,Hallam Street Hospital,52.52781677246094,-1.986425280570984,West Bromwich,,B71 4NH,Hallam Street,Black Country Healthcare NHS Foundation Trust,Hospital,NHS Sector
699,45362,Elmhurst Intermediate Care Centre,53.19564819335938,-2.5316903591156006,Winsford,Cheshire,CW7 2DF,,Mid Cheshire Hospitals NHS Foundation Trust,Hospital,NHS Sector
700,45365,Nottingham University Hospitals NHS Trust - Ropewalk House,52.95198059082031,-1.1563321352005005,Nottingham,,NG1 6HA,,Nottingham University Hospitals NHS Trust,Hospital,NHS Sector
701,45407,"Lanchester Road Hospital, Durham",54.80043029785156,-1.6122255325317385,Durham,,DH1 5RD,,"Tees, Esk and Wear Valleys NHS Foundation Trust",Hospital,NHS Sector
702,45473,Ambrose House,51.86611175537109,-2.204420328140259,Gloucester,Gloucestershire,GL4 3GG,Ambrose House,Gloucestershire Health and Care NHS Foundation Trust,Hospital,NHS Sector
703,45485,Goodmayes Hospital,51.5779914855957,0.1105019301176071,Ilford,Essex,IG3 8XJ,,North East London NHS Foundation Trust,Hospital,NHS Sector
704,45488,Arundel & District Hospital,50.85447692871094,-0.565244734287262,Arundel,Sussex,BN18 0AB,Arundel & District Hospital,Sussex Community NHS Foundation Trust,Hospital,NHS Sector
705,45492,Townend Court,53.77056503295898,-0.3769768178462983,Hull,,HU6 8QG,,Humber Teaching NHS Foundation Trust,Hospital,NHS Sector
706,45548,Brampton War Memorial Hospital,54.93866729736328,-2.7271759510040283,Brampton,Cumbria,CA8 1TX,,North Cumbria Integrated Care NHS Foundation Trust,Hospital,NHS Sector
707,45555,Wigton Community Hospital,54.8304443359375,-3.171386957168579,Wigton,,CA7 9DD,,North Cumbria Integrated Care NHS Foundation Trust,Hospital,NHS Sector
708,45556,Workington Community Hospital,54.64269256591797,-3.5513269901275635,Workington,,CA14 2RW,,North Cumbria Integrated Care NHS Foundation Trust,Hospital,NHS Sector
709,45629,Walkergate Park,54.9893684387207,-1.5616004467010498,Newcastle-upon-Tyne,Tyne and Wear,NE6 4QD,,Cumbria Northumberland Tyne and Wear NHS Foundation Trust,Hospital,NHS Sector
710,45964,Caterham Dene Community Hospital,51.28363037109375,-0.0852142497897148,Caterham,Surrey,CR3 5RA,Caterham Dene Hospital,First Community Health and Care,Hospital,Independent Sector
711,46506,Townlands Memorial Hospital - Oxford Health NHS Foundation Trust ,51.53873825073242,-0.9079174995422364,Henley-on-Thames,Oxfordshire,RG9 2DR,,Oxford Health NHS Foundation Trust,Hospital,NHS Sector
712,46583,Newham Centre for Mental Health,51.52047348022461,0.0384199917316436,London,,E13 8SP,,East London NHS Foundation Trust,Hospital,NHS Sector
713,46584,The John Howard Centre,51.54803085327149,-0.0376718193292617,London,,E9 5TD,Forensic Centre for Mental Health,East London NHS Foundation Trust,Hospital,NHS Sector
714,46586,East Ham Care Centre,51.54092788696289,0.0432997494935989,London,,E7 8QP,,East London NHS Foundation Trust,Hospital,NHS Sector
715,46607,Wokingham Hospital,51.41040420532226,-0.8436853885650634,Wokingham,Berkshire,RG41 2XR,,Berkshire Healthcare NHS Foundation Trust,Hospital,NHS Sector
716,46615,Richmond Royal Hospital,51.46671295166016,-0.3004150092601776,Richmond,,TW9 2TE,,South West London and St George's Mental Health NHS Trust,Hospital,NHS Sector
717,46651,Westwood Park Diagnostic Treatment Centre,53.76891708374024,-1.810428142547608,Bradford,West Yorkshire,BD6 3NL,,Bradford Teaching Hospitals NHS Foundation Trust,Hospital,NHS Sector
718,46715,Turner Diagnostic Centre,51.91016387939453,0.8991968035697937,Colchester,Essex,CO4 5JL,Colchester General Hospital,Alliance Medical,Hospital,Independent Sector
719,58425,Trafford Health Centre,53.454063415527344,-2.3706657886505127,Manchester,Greater Manchester,M41 5SL,Trafford General Hospital,Mastercall Healthcare,Hospital,NHS Sector
720,58580,Bridlington Hospital - City Health Care Partnership Cic,54.08653259277344,-0.2157250046730041,Bridlington,Yorkshire(East Riding),YO16 4QP,Bessingby Road,City Health Care Partnership Cic,Hospital,NHS Sector
721,58612,Cygnet Hospital Godden Green,51.27159881591797,0.2300790101289749,Sevenoaks,Kent,TN15 0JR,Cygnet Hospital Godden Green,Cygnet Health Care Limited,Hospital,NHS Sector
722,58613,Cygnet Hospital Bierley,53.76850509643554,-1.7321012020111084,Bradford,West Yorkshire,BD4 6AD,Bierley Lane,Cygnet Health Care Limited,Hospital,NHS Sector
723,58614,Cygnet Hospital Kewstoke,51.36587524414063,-2.964218616485596,Weston-Super-Mare,Avon,BS22 9UZ,Beach Road,Cygnet Health Care Limited,Hospital,NHS Sector
724,58618,Optegra Eye Hospital Yorkshire,53.8323974609375,-1.7103612422943115,Bradford,West Yorkshire,BD10 0RD,937 Harrogate Road,Optegra UK,Hospital,NHS Sector
725,58619,Optegra Eye Hospital Surrey,51.24115753173828,-0.6132461428642273,Guildford,Surrey,GU2 7YF,10 Alan Turing Road,Optegra UK,Hospital,NHS Sector
726,58620,Optegra Eye Hospital Manchester,53.43009948730469,-2.249933242797852,Manchester,Greater Manchester,M20 2EY,One Didsbury Point,Optegra UK,Hospital,NHS Sector
727,58622,Optegra Eye Hospital Hampshire ,50.87654113769531,-1.2471767663955688,Fareham,Hampshire,PO15 7AD,3 Fusion,Optegra UK,Hospital,NHS Sector
728,58803,Nightingale Hospital,51.52185440063477,-0.1651291102170944,London,,NW1 6SH,11-19 Lisson Grove,Capio UK,Hospital,NHS Sector
729,58911,St Augustine's Independent Hospital,53.03343963623047,-2.187804698944092,Stoke-On-Trent,Staffordshire,ST1 5JY,Cambian Group,Cambian Healthcare Limited,Hospital,NHS Sector
730,59010,St Barnabas Hospital,50.4073715209961,-4.2143073081970215,Saltash,Cornwall,PL12 4BU,Higher Port View,Peninsula Plastic Surgery Ltd,Hospital,NHS Sector
731,59039,Ecch Beccles Hospital,52.45414733886719,1.5623668432235718,Beccles,Suffolk,NR34 9NQ,St. Marys Road,East Coast Community Healthcare C.I.C,Hospital,NHS Sector
732,59066,Lakeside Medical Diagnostics - Billericay Community Hospital,51.62248611450195,0.4006631672382355,Billericay,Essex,CM12 9SA,Billericay Community Hospital,Lakeside Medical Diagnostics,Hospital,NHS Sector
733,59350,St Catherine's Hospital,53.38003540039063,-3.0265161991119385,Birkenhead,Merseyside,CH42 0LQ,Church Road,E-Logica Ltd,Hospital,NHS Sector
734,59503,Berkeley Hospital,51.69200897216797,-2.458486318588257,Berkeley,Gloucestershire,GL13 9AD,Marybrook Street,Gloucestershire Care Services Cic,Hospital,NHS Sector
735,59570,Brackley Cottage Hospital,52.03092193603516,-1.1431169509887695,Brackley,Northamptonshire,NN13 7DA,Pebble Lane,Brackley Hospital,Hospital,NHS Sector
736,59588,Ashwood Court Independent Hospital,53.47247695922852,-2.5757627487182617,Warrington,Cheshire,WA3 2RB,Woodford Avenue,Making Space,Hospital,NHS Sector
737,59646,Abbey Sefton Hospital,53.46632766723633,-2.9310894012451167,Liverpool,Merseyside,L9 7AL,University Hospital Aintree,Abbey Sefton Hospital (University Hospital Aintree),Hospital,NHS Sector
738,59654,Royal Hospital For Neuro-Disability (West Hill),51.45220565795898,-0.2137203514575958,London,Greater London,SW15 3SW,West Hill,The Royal Hospital For Neuro-Disability,Hospital,NHS Sector
739,59676,Haslemere Hospital ,51.09174728393554,-0.708267331123352,Haslemere,Surrey,GU27 2BJ,,Virgin Care Ltd,Hospital,NHS Sector
740,59909,Western Community Hospital,50.92466735839844,-1.4477827548980713,Southampton,Hampshire,SO16 4XE,William Macleod Way,Solent NHS Trust,Hospital,Independent Sector
741,59938,Leigh House Hospital,51.06240844726562,-1.2835527658462524,Winchester,Hampshire,SO21 1HD,Alresford Road,Solent NHS Trust,Hospital,Independent Sector
742,59953,St James,50.79695510864258,-1.050118327140808,Southsea,Hampshire,PO4 8LD,Locksway Road,Solent NHS Trust,Hospital,Independent Sector
743,59962,Chase Community Hospital,51.10616683959961,-0.8620333671569824,Bordon,Hampshire,GU35 0YZ,Conde Way,Solent NHS Trust,Hospital,Independent Sector
744,59970,Elmleigh Hospital,50.85652542114258,-0.9755703210830688,Havant,Hampshire,PO9 2JJ,61A New Lane,Solent NHS Trust,Hospital,Independent Sector
745,60121,Longton Hospital,52.97793579101562,-2.1223182678222656,Stoke-On-Trent,Staffordshire,ST3 4QX,Upper Belgrave Road,Midlands Partnership NHS Foundation Trust,Hospital,Independent Sector
